id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4ZBVkrDINAd9aprURGHhav,Did I Fool Ya?,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,2,282706,0.711,0.485,5,-9.723,0,0.058,0.836,8.08e-4,0.486,0.805,98.673,4
2OK0Jbl2kcEkDf221aWBWB,Little You & I,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,3,337466,0.613,0.353,7,-10.339,1,0.0797,0.747,7.65e-5,0.596,0.36,142.946,4
70ihkWuXHvsWs1a2NByYJ8,You & I Both,42,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,4,213893,0.597,0.345,7,-10.405,1,0.0549,0.789,0,0.629,0.391,108.454,4
4UYNHzyxCeOm2N6Yuq75yu,1000 Things,44,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,5,212773,0.638,0.494,7,-10.48,1,0.155,0.836,2.15e-4,0.687,0.467,108.244,4
0XPSu5jU5KwV6tsyf63FJt,Unfold,44,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,6,215400,0.682,0.37,4,-9.832,1,0.0432,0.812,2.96e-6,0.455,0.477,112.13,4
5Oo3keOfcfPcZ9XdbxEPjT,Dream Life of Rand McNally,28,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,7,555093,0.808,0.489,11,-10.792,1,0.0599,0.792,4.76e-5,0.694,0.685,112.568,4
7jIOfVSTZWb2Qvr9KhA4r1,Halfway Home,28,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,8,286173,0.506,0.134,6,-12.107,0,0.0493,0.829,0,0.402,0.122,118.848,4
44LLC68TBQfZ88u3FoRFYO,Bright Eyes,26,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,9,237293,0.521,0.107,0,-12.69,1,0.0417,0.864,0,0.367,0.334,96.658,4
1jCNZGXATpwbQPmK4090x8,After an Afternoon,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,10,193373,0.554,0.141,9,-14.686,1,0.084,0.881,4.92e-6,0.65,0.296,137.632,5
1kk0Zd9QipIB9kAlWt8LzU,Conversation With Myself,25,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,11,358266,0.677,0.418,6,-12.133,0,0.0612,0.797,4.53e-5,0.687,0.67,108.779,4
4OjosZevoISsNKOEmD1Sj8,Common Pleasure,24,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,12,233066,0.638,0.551,5,-11.235,1,0.0621,0.834,6.17e-5,0.212,0.807,121.889,4
67Bzf8n42MXKB6D5qvWDaX,Zero Percent,28,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,13,431293,0.775,0.453,5,-11.373,1,0.0739,0.75,0,0.633,0.813,113.63,4
3CAE5IACqVRPQRCxsl1qFs,At Last/ Sleep All Day,27,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,14,425733,0.562,0.377,11,-11.475,0,0.0791,0.79,0,0.703,0.512,104.695,4
6yyQumU5oO0m7mWIqU907u,Hey Love,28,1xT5AJ90okXtEV70jLkXNY,Jason Mraz Live & Acoustic 2001,15,15,285773,0.681,0.18,3,-16.575,0,0.0381,0.861,6.53e-4,0.0974,0.246,113.581,4
09WJqO0Un8WjnfXYgvdKwA,Welcome to Schubas - Medley,20,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,1,2054800,0.479,0.374,6,-10.165,0,0.0439,0.809,0,0.982,0.416,98.41,4
393tM6FFkxhkZOqJBGWr4H,"Did You Get My Message? - Audience Rehearsal; Live at Schubas Tavern, Chicago, IL, 2006",17,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,2,334680,0.496,0.527,11,-12.339,1,0.499,0.753,4.57e-6,0.844,0.409,89.186,4
7H0pYa3WsOFj1SfePD6R5G,"Did You Get My Message? - Live at Schubas Tavern, Chicago, IL, 2006",20,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,3,336440,0.43,0.525,6,-9.533,1,0.163,0.781,0,0.479,0.704,86.805,4
1GiFW1ghSjlhHZclCU23Hy,"Snakes in Schubas - Live at Schubas Tavern, Chicago, IL, 2006",15,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,4,79506,0.374,0.746,9,-12.893,1,0.9,0.721,3.34e-5,0.713,0.261,152.712,5
4ndj87Tz0QE8ECxcqsovla,Childlike Wildlike - Live,21,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,5,312493,0.573,0.287,1,-12.07,0,0.0622,0.829,3.22e-6,0.699,0.658,116.952,4
6ZXCYyeFEE41bxIXHxR8HR,"Older Lover Undercover - Live at Montalvo Arts Center, Saratoga, CA, 2006",19,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,6,316520,0.503,0.586,10,-10.59,1,0.115,0.754,3.48e-5,0.969,0.357,109.998,4
5m69QONwsVBOYJAeQrjI2t,"Sleeping to Dream - Live at Montalvo Arts Center, Saratoga, CA, 2006",26,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,7,257000,0.504,0.286,2,-11.328,1,0.0318,0.771,0,0.757,0.224,81.434,4
0PSpPABGFLN4D9Iqa46CQj,God Rests in Reason - Live,20,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,8,291066,0.331,0.28,2,-11.887,1,0.0299,0.813,5.97e-5,0.772,0.151,104.829,4
5y4N2KP9c3amtXlfxplF1s,"Life Is Wonderful - Live at Montalvo Arts Center, Saratoga, CA, 2006",24,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,9,251640,0.538,0.319,8,-11.1,0,0.0292,0.644,0,0.708,0.198,89.119,4
2U80PsQHnfb2svAHIXqWsE,"Did You Get My Message? - Live at Montalvo Arts Center, Saratoga, CA, 2006",18,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,10,266626,0.384,0.727,1,-8.361,1,0.0677,0.5,0,0.838,0.421,168.121,4
14dkXCyDuMbZXmmWYoVITx,"Please Don't Tell Her - Live at Montalvo Arts Center, Saratoga, CA, 2006",22,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,11,324320,0.341,0.465,4,-8.987,1,0.0307,0.423,0,0.788,0.142,78.889,4
3mEErzqUg8exSpHrSPYxgk,"Song for a Friend - Live at Montalvo Arts Center, Saratoga, CA, 2006",21,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,12,740480,0.336,0.512,11,-10.912,0,0.0641,0.527,2.24e-5,0.705,0.242,86.492,4
3HqfbuwqUIrnI8u9PGQ3os,"10,000 Motherfuckers - Live at Montalvo Arts Center, Saratoga, CA, 2006",22,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,13,454066,0.462,0.149,2,-12.73,0,0.0327,0.843,0,0.709,0.156,126.848,4
3YEP82U6YK6ZDZlvaZjINZ,The Beauty in Ugly - Ugly Betty Version,21,1yN7lmtDbJYWkblSBLoAXA,Selections for Friends,14,14,150372,0.602,0.726,9,-6.739,0,0.0979,0.114,0,0.178,0.764,87.437,4
4MW6iAySicumcMCbScZPCG,Life Is Wonderful,49,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,1,260466,0.611,0.409,8,-9.286,0,0.0318,0.156,0,0.0496,0.394,97.944,4
3qBaCCsAJGkSJc8XBui6Mp,Wordplay,49,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,2,186506,0.464,0.877,7,-3.793,1,0.0499,0.192,0,0.1,0.512,176.662,4
2MMRWb4gn8mwpK5RLlPtl5,Geek in the Pink,50,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,3,235506,0.665,0.749,10,-4.43,0,0.0776,0.374,0,0.0375,0.897,91.822,4
4OI0mQIFAvlHFm2PPSOG0R,Did You Get My Message?,36,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,4,240506,0.531,0.75,1,-4.985,1,0.0466,0.434,0,0.0924,0.652,170.366,4
7MxhtoiYMmro4VyBzUFm0P,Mr. Curiosity,46,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,5,235026,0.558,0.216,10,-12.373,1,0.0446,0.968,1.22e-6,0.0958,0.211,95.907,3
2pcjTYxIwNWiwMiOB3nnal,Clockwatching,33,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,6,263466,0.624,0.709,7,-6.564,1,0.0531,0.107,3.51e-6,0.113,0.674,145.993,4
01pgHbtziFmLnaIdTbz3FK,Bella Luna,50,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,7,302346,0.755,0.454,9,-9.609,0,0.0352,0.757,0,0.236,0.331,120.06,4
5N2WULg6bU9oDNJHVwvZS1,Plane,45,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,8,313946,0.608,0.448,6,-6.909,1,0.038,0.631,0,0.114,0.338,119.876,4
0RTtWFIcKYOlT9Ad7bm1kR,O. Lover,31,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,9,234760,0.722,0.867,11,-5.062,0,0.0499,0.234,0,0.245,0.676,124.957,4
3ufmwOhsjryZnCIAc0ZEjC,Please Don't Tell Her,34,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,10,277853,0.575,0.59,4,-6.909,1,0.0429,0.407,0,0.13,0.18,81.036,4
6uhqrrrgiOrWL2jNoc2KV3,The Forecast,29,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,11,225200,0.503,0.466,5,-11.358,1,0.0295,0.516,1.27e-4,0.105,0.44,128.094,5
7CiEBRYU9Yv6MD1TPZQpWj,Song for a Friend,35,0swM8EuQkgYV2knrZ8rFl2,Mr. A-Z,12,12,488093,0.404,0.467,11,-8.392,0,0.0359,0.61,8.2e-6,0.109,0.286,89.191,4
1hVFJYGG0f81LRxqKyJssT,"Tonight, Not Again - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",22,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,1,475893,0.156,0.766,3,-6.552,1,0.0694,0.36,9.95e-6,0.971,0.196,53.76,4
3X7lLRlTXL9u4flu5D7bTo,"Not so Usual - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",24,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,2,213706,0.339,0.832,4,-5.188,0,0.0717,0.126,0,0.933,0.515,202.013,4
36tgkinADDs5k9vjygXR9k,"Dialogue - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",18,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,3,52693,0.331,0.893,7,-8.522,1,0.824,0.877,0,0.927,0.153,84.947,4
4Z9RrdTNfFBhHOtdDSf1Nm,"No Doubling Back - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",23,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,4,270306,0.444,0.849,9,-6.602,1,0.0502,0.634,7.08e-6,0.942,0.164,115.251,4
3jH92uUHDEPQfjfQKYErj1,"You and I Both - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",30,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,5,219400,0.344,0.798,7,-6.305,1,0.0394,0.612,0,0.988,0.457,103.585,4
0man2fi5YqmLzEIzc1zzUK,"Absolutely Zero - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",22,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,6,375000,0.343,0.554,5,-6.228,1,0.0314,0.659,0,0.969,0.148,130.458,4
6jVfR41eB6iCp2MnGgxDex,"1,000 Things - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",23,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,7,250600,0.256,0.773,7,-6.792,1,0.0487,0.705,5.16e-6,0.961,0.35,101.009,4
3IdJQNgSGRR9RSuyU8elU6,"Common Pleasure - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",20,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,8,318800,0.437,0.932,7,-5.339,0,0.0745,0.201,2.45e-6,0.835,0.466,123.417,4
6687oL9h4f22w8mX1XBrF8,Curbside Prophet - Live,23,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,9,313360,0.488,0.922,0,-4.732,1,0.0979,0.207,0,0.981,0.607,96.217,4
25dc7wKgV1HyHIKG3frcme,"Sleeping to Dream - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",44,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,10,253200,0.263,0.5,2,-8.759,1,0.0355,0.701,0,0.986,0.195,168.129,4
1lYaDA4d43jJ6cllLiAI3t,"Unfold - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",24,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,11,508640,0.416,0.769,6,-6.358,0,0.0392,0.367,1.94e-4,0.977,0.287,108.982,4
2xADcO9PNYl9nZSiLVeAea,"No Stopping Us - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",21,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,12,369933,0.377,0.874,1,-4.28,1,0.0815,0.186,0,0.976,0.344,118.939,4
6KwJvvGEAAGZqI3QyOdAJc,"The Remedy (I Won't Worry) - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",27,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,13,219466,0.477,0.94,10,-4.445,1,0.0718,0.348,0,0.97,0.466,105.109,4
0hDtUCLrRjaLlUTW3jL2BM,"After an Afternoon - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",21,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,14,226533,0.325,0.34,9,-11.951,1,0.0447,0.839,0,0.977,0.435,129.7,3
3CqUvq23J0XH8SrlMJg5rB,"Too Much Food - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",19,4JLRwvuD8BkYldvvPDJELW,"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",15,15,371360,0.307,0.974,9,-4.174,1,0.199,0.22,0,0.978,0.382,107.843,4
2mKjs6s0Z1imKKb6gOk628,You and I Both,58,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,1,220173,0.61,0.784,7,-7.469,1,0.0473,0.177,0,0.36,0.698,98.97,4
0hK8yn7I0oqrqXljVVGPla,I'll Do Anything,45,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,2,191889,0.57,0.711,9,-4.156,1,0.0701,0.119,0,0.352,0.649,163.129,4
4tK4ARuilOrBzwVQK73E0Y,The Remedy (I Won't Worry),61,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,3,256440,0.589,0.867,10,-4.523,1,0.0385,0.04,0,0.306,0.795,94.519,4
5ao7iGf2HhRta6E7xFAQxW,Who Needs Shelter,33,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,4,192260,0.483,0.569,6,-7.866,0,0.0301,0.597,2.18e-6,0.218,0.264,142.426,4
3FKp7QAJoLHPsywOp6UvMH,Curbside Prophet,47,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,5,214552,0.62,0.793,5,-5.964,1,0.066,0.258,0,0.0828,0.893,177.996,4
0Lvb5I6rWUSPoQSZ3u9eL8,Sleep All Day,48,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,6,296843,0.616,0.811,2,-6.51,1,0.0671,0.367,0,0.107,0.793,97.984,4
6e6Ut2zlAbzWGu7ALEXjoi,Too Much Food,31,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,7,221425,0.627,0.925,2,-4.441,1,0.0476,0.0271,0,0.159,0.55,99.992,4
34biZPd8KseS4RO4aNvPAP,Absolutely Zero,32,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,8,339196,0.519,0.497,5,-7.749,1,0.027,0.129,0,0.296,0.115,135.06,4
2qGMq8rhfgyVZ3ScVLJ3pL,"On Love, in Sadness",31,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,9,208793,0.56,0.832,9,-5.595,1,0.0353,0.108,0,0.232,0.802,100.96,4
05aOhqraGCEElAG5vvAtN5,No Stopping Us,32,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,10,198855,0.646,0.836,1,-6.203,1,0.0327,0.301,3.23e-5,0.29,0.727,105.992,4
3yehL1CJJzTSzjO9aarWuS,The Boy's Gone,29,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,11,255047,0.686,0.556,1,-8.5,0,0.0271,0.532,0,0.0922,0.36,113.007,4
1rYaazf0a17MQIdUgTB6DQ,"Tonight, Not Again",28,6I9GBueBmRdHdDQjbL7El1,Waiting for My Rocket to Come,12,12,289041,0.613,0.805,8,-7.925,1,0.0518,0.0167,1.04e-5,0.0691,0.356,102.449,4
